"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750624";"10.03.2022 11:48:16";"0";"906,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:17";"-5,00";"901,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:18";"0";"901,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:18";"-5,00";"896,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:19";"0";"896,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:20";"-5,00";"891,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:22";"0";"891,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:22";"-5,00";"886,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:23";"0";"886,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:23";"-5,00";"881,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:29";"34,00";"915,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:35";"-2,50";"913,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:35";"0";"913,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:36";"-2,50";"910,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:37";"0";"910,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:37";"-2,50";"908,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:38";"0";"908,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:38";"-2,50";"905,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:44";"15,00";"920,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:45";"-2,50";"918,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:46";"0";"918,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:46";"-2,50";"915,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:47";"0";"915,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:47";"-2,50";"913,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:50";"1,25";"914,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:51";"-2,50";"911,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:53";"1,25";"913,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:54";"-2,50";"910,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:55";"0";"910,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:48:55";"-2,50";"908,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:00";"10,00";"918,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:00";"-2,50";"915,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:01";"0";"915,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:02";"-2,50";"913,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:02";"0";"913,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:03";"-2,50";"910,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:06";"2,00";"912,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:07";"-2,50";"910,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:07";"0";"910,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:08";"-2,50";"907,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:09";"0";"907,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:09";"-2,50";"905,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:16";"10,00";"915,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:16";"-2,50";"912,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:17";"0";"912,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:17";"-2,50";"910,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:18";"0";"910,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:19";"-2,50";"907,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:19";"0";"907,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:20";"-2,50";"905,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:21";"0";"905,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:21";"-2,50";"902,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:26";"0";"902,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:26";"-2,50";"900,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:27";"0";"900,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:28";"-2,50";"897,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:28";"0";"897,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:29";"-2,50";"895,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:30";"0";"895,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:30";"-2,50";"892,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:31";"0";"892,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:32";"-2,50";"890,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:32";"0";"890,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:33";"-2,50";"887,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:34";"0";"887,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:34";"-2,50";"885,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:36";"0";"885,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:37";"-2,50";"882,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:37";"0";"882,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:38";"-2,50";"880,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:44";"10,00";"890,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:45";"-2,50";"887,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:45";"0";"887,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:46";"-2,50";"885,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:47";"0";"885,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:47";"-2,50";"882,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:48";"0";"882,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:48";"-2,50";"880,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:49";"0";"880,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:49";"-2,50";"877,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:51";"0";"877,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:52";"-2,50";"875,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:53";"0";"875,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:53";"-2,50";"872,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:58";"15,00";"887,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:49:59";"-2,50";"885,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:01";"0,50";"885,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:02";"-2,50";"883,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:03";"0";"883,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:03";"-2,50";"880,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:04";"0";"880,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:04";"-2,50";"878,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:13";"27,00";"905,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:13";"-2,50";"902,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:14";"0";"902,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:14";"-2,50";"900,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:15";"0";"900,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:16";"-2,50";"897,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:16";"0";"897,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:17";"-2,50";"895,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:22";"26,00";"921,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:23";"-2,50";"918,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:29";"10,00";"928,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:29";"-2,50";"926,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:30";"0";"926,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:31";"-2,50";"923,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:36";"10,00";"933,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:41";"-1,50";"932,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:46";"0";"932,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:47";"-1,50";"930,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:49";"0,60";"931,10";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:50";"-1,50";"929,60";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:52";"0,30";"929,90";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:53";"-1,50";"928,40";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:54";"0";"928,40";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:54";"-1,50";"926,90";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:55";"0";"926,90";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:55";"-1,50";"925,40";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:56";"0";"925,40";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:56";"-1,50";"923,90";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:57";"0";"923,90";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:50:57";"-1,50";"922,40";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:04";"0";"922,40";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:04";"-1,50";"920,90";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:07";"0,60";"921,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:08";"-1,50";"920,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:12";"0";"920,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:13";"-1,50";"918,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:13";"0";"918,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:14";"-1,50";"917,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:15";"0";"917,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:15";"-1,50";"915,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:16";"0";"915,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:16";"-1,50";"914,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:17";"0";"914,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:18";"-1,50";"912,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:19";"0";"912,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:19";"-1,50";"911,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:20";"0";"911,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:20";"-1,50";"909,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:24";"0";"909,50";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:24";"-1,50";"908,00";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:25";"0";"908,00";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:26";"-1,50";"906,50";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:28";"0,75";"907,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:29";"-1,50";"905,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:30";"0";"905,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:30";"-1,50";"904,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:31";"0";"904,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:31";"-1,50";"902,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:32";"0";"902,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:33";"-1,50";"901,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:33";"0";"901,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:34";"-1,50";"899,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:39";"0";"899,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:39";"-1,50";"898,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:40";"0";"898,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:41";"-1,50";"896,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:45";"0";"896,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:46";"-1,50";"895,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:47";"0";"895,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:47";"-1,50";"893,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:48";"0";"893,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:48";"-1,50";"892,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:49";"0";"892,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:50";"-1,50";"890,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:56";"12,00";"902,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:51:57";"-1,50";"901,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:01";"0";"901,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:02";"-1,50";"899,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:03";"0";"899,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:03";"-1,50";"898,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:04";"0";"898,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:04";"-1,50";"896,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:08";"0";"896,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:09";"-1,50";"895,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:10";"0";"895,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:10";"-1,50";"893,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:11";"0";"893,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:12";"-1,50";"892,25";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:17";"0";"892,25";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:17";"-1,50";"890,75";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:19";"0,60";"891,35";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:20";"-1,50";"889,85";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:23";"1,20";"891,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:23";"-1,50";"889,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:24";"0";"889,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:24";"-1,50";"888,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:25";"0";"888,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:26";"-1,50";"886,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:26";"0";"886,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:27";"-1,50";"885,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:34";"6,00";"891,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:34";"-1,50";"889,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:35";"0";"889,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:36";"-1,50";"888,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:42";"0";"888,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:42";"-1,50";"886,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:43";"0";"886,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:44";"-1,50";"885,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:45";"0";"885,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:45";"-1,50";"883,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:46";"0";"883,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:46";"-1,50";"882,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:47";"0";"882,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:48";"-1,50";"880,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:48";"0";"880,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:49";"-1,50";"879,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:53";"0";"879,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:54";"-1,50";"877,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:55";"0";"877,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:55";"-1,50";"876,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:56";"0";"876,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:56";"-1,50";"874,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:57";"0";"874,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:58";"-1,50";"873,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:58";"0";"873,05";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:52:59";"-1,50";"871,55";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:00";"0";"871,55";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:00";"-1,50";"870,05";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:03";"0,60";"870,65";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:03";"-1,50";"869,15";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:04";"0";"869,15";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:04";"-1,50";"867,65";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:11";"12,00";"879,65";"Game-End";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:11";"-1,50";"878,15";"Game-Start";"Game: Dolphin's Pearl Deluxe"
"11-0010";"750624";"10.03.2022 11:53:15";"0,60";"878,75";"Game-End";"Game: Dolphin's Pearl Deluxe"
