"Outlet";"CT";"Transaction Time";"Amount";"Credits";"Action";"Description"
"11-0010";"750612";"10.03.2022 13:20:04";"2,50";"78,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:05";"-2,50";"75,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:05";"0";"75,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:06";"-2,50";"73,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:06";"0";"73,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:07";"-2,50";"70,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:07";"0";"70,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:08";"-2,50";"68,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:10";"0";"68,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:11";"-2,50";"65,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:11";"0";"65,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:12";"-2,50";"63,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:14";"0";"63,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:14";"-2,50";"60,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:15";"0";"60,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:15";"-2,50";"58,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:17";"2,50";"60,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:18";"-2,50";"58,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:19";"0";"58,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:19";"-2,50";"55,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:20";"0";"55,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:21";"-2,50";"53,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:21";"0";"53,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:22";"-2,50";"50,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:23";"0";"50,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:24";"-2,50";"48,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:24";"0";"48,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:25";"-2,50";"45,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:25";"0";"45,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:26";"-2,50";"43,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:26";"0";"43,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:27";"-2,50";"40,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:29";"0";"40,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:29";"-2,50";"38,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:30";"0";"38,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:30";"-2,50";"35,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:31";"0";"35,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:31";"-2,50";"33,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:33";"0";"33,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:33";"-2,50";"30,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:38";"2,50";"33,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:39";"-2,50";"30,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:41";"0";"30,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:41";"-2,50";"28,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:43";"0";"28,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:43";"-2,50";"25,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:45";"0";"25,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:46";"-2,50";"23,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:46";"0";"23,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:47";"-2,50";"20,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:49";"0";"20,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:49";"-2,50";"18,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:50";"0";"18,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:50";"-2,50";"15,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:52";"0";"15,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:53";"-2,50";"13,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:57";"2,50";"15,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:57";"-2,50";"13,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:59";"0";"13,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:20:59";"-2,50";"10,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:02";"0";"10,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:02";"-2,50";"8,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:06";"2,50";"10,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:06";"-2,50";"8,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:09";"0";"8,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:09";"-2,50";"5,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:12";"12,50";"18,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:13";"-2,50";"15,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:15";"0";"15,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:15";"-2,50";"13,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:17";"0";"13,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:18";"-2,50";"10,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:20";"0";"10,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:20";"-2,50";"8,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:22";"0";"8,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:22";"-2,50";"5,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:24";"0";"5,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:25";"-2,50";"3,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:29";"2,50";"5,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:30";"-2,50";"3,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:32";"0";"3,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:32";"-2,50";"0,50";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:34";"0";"0,50";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:42";"-0,25";"0,25";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:42";"0";"0,25";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:43";"-0,25";"0";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:21:45";"0";"0";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:33";"200,00";"200,00";"Remote-In";""
"11-0010";"750612";"10.03.2022 13:22:45";"-1,00";"199,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:46";"0";"199,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:46";"-1,00";"198,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:48";"1,00";"199,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:48";"-1,00";"198,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:49";"0";"198,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:49";"-1,00";"197,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:50";"0";"197,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:50";"-1,00";"196,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:51";"0";"196,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:51";"-1,00";"195,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:53";"0";"195,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:53";"-1,00";"194,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:55";"1,00";"195,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:56";"-1,00";"194,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:57";"0";"194,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:57";"-1,00";"193,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:59";"8,00";"201,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:22:59";"-1,00";"200,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:00";"0";"200,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:01";"-1,00";"199,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:01";"0";"199,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:02";"-1,00";"198,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:04";"0";"198,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:04";"-1,00";"197,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:05";"0";"197,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:05";"-1,00";"196,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:06";"0";"196,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:06";"-1,00";"195,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:07";"0";"195,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:07";"-1,00";"194,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:08";"0";"194,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:12";"-2,00";"192,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:15";"8,00";"200,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:15";"-2,00";"198,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:17";"1,00";"199,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:18";"-2,00";"197,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:20";"1,00";"198,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:20";"-2,00";"196,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:21";"0";"196,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:21";"-2,00";"194,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:22";"0";"194,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:22";"-2,00";"192,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:23";"0";"192,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:23";"-2,00";"190,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:24";"0";"190,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:25";"-2,00";"188,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:28";"1,00";"189,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:28";"-2,00";"187,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:30";"1,00";"188,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:31";"-2,00";"186,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:33";"9,00";"195,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:34";"-2,00";"193,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:36";"1,00";"194,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:36";"-2,00";"192,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:37";"0";"192,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:38";"-2,00";"190,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:38";"0";"190,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:39";"-2,00";"188,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:39";"0";"188,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:40";"-2,00";"186,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:40";"0";"186,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:40";"-2,00";"184,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:41";"0";"184,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:41";"-2,00";"182,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:43";"1,00";"183,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:44";"-2,00";"181,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:44";"0";"181,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:45";"-2,00";"179,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:45";"0";"179,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:46";"-2,00";"177,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:48";"1,00";"178,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:49";"-2,00";"176,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:51";"17,00";"193,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:52";"-2,00";"191,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:52";"0";"191,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:53";"-2,00";"189,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:54";"0";"189,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:54";"-2,00";"187,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:55";"0";"187,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:55";"-2,00";"185,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:59";"1,00";"186,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:23:59";"-2,00";"184,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:00";"0";"184,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:01";"-2,00";"182,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:03";"5,00";"187,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:03";"-2,00";"185,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:04";"0";"185,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:04";"-2,00";"183,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:05";"0";"183,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:06";"-2,00";"181,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:06";"0";"181,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:07";"-2,00";"179,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:07";"0";"179,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:08";"-2,00";"177,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:09";"0";"177,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:09";"-2,00";"175,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:10";"0";"175,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:10";"-2,00";"173,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:13";"9,00";"182,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:13";"-2,00";"180,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:14";"0";"180,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:14";"-2,00";"178,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:15";"0";"178,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:15";"-2,00";"176,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:16";"0";"176,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:16";"-2,00";"174,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:17";"0";"174,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:18";"-2,00";"172,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:18";"0";"172,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:19";"-2,00";"170,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:22";"3,00";"173,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:23";"-2,00";"171,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:23";"0";"171,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:24";"-2,00";"169,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:25";"0";"169,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:25";"-2,00";"167,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:27";"21,00";"188,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:28";"-2,00";"186,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:30";"2,00";"188,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:31";"-2,00";"186,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:33";"1,00";"187,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:33";"-2,00";"185,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:34";"0";"185,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:34";"-2,00";"183,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:35";"0";"183,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:35";"-2,00";"181,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:36";"0";"181,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:36";"-2,00";"179,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:37";"0";"179,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:37";"-2,00";"177,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:38";"0";"177,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:38";"-2,00";"175,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:39";"0";"175,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:40";"-2,00";"173,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:42";"1,00";"174,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:42";"-2,00";"172,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:44";"1,00";"173,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:45";"-2,00";"171,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:45";"0";"171,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:46";"-2,00";"169,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:48";"3,00";"172,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:24:48";"-2,00";"170,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:18";"86,00";"256,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:18";"-2,00";"254,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:21";"1,00";"255,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:21";"-2,00";"253,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:25";"1,00";"254,00";"Game-End";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:26";"-2,00";"252,00";"Game-Start";"Game: Book of Ra Deluxe"
"11-0010";"750612";"10.03.2022 13:26:28";"0";"252,00";"Game-End";"Game: Book of Ra Deluxe"
